[2026-07-23T18:03:16.734Z] MUD daemon started, listening on localhost:9999
[2026-07-23T18:03:16.744Z] CLI server listening on localhost:9999
[2026-07-23T18:03:17.654Z] Connected to MUD server
[2026-07-23T18:03:18.652Z] Sending character name: dummy
[2026-07-23T18:03:20.160Z] Sending confirmation Y
[2026-07-23T18:18:03.589Z] Auto-answering password retype
[2026-07-23T18:18:03.692Z] Auto-answering password retype
[2026-07-23T18:18:03.796Z] Auto-answering password retype
[2026-07-23T18:18:03.900Z] Auto-answering password retype
[2026-07-23T18:18:04.004Z] Auto-answering password retype
[2026-07-23T18:18:04.165Z] Auto-answering password retype
[2026-07-23T18:18:04.211Z] Auto-answering password retype
[2026-07-23T18:18:04.315Z] Auto-answering password retype
[2026-07-23T18:18:04.418Z] Auto-answering password retype
[2026-07-23T18:18:04.522Z] Auto-answering password retype
[2026-07-23T18:18:04.626Z] Auto-answering password retype
[2026-07-23T18:18:04.730Z] Auto-answering password retype
[2026-07-23T18:18:04.834Z] Auto-answering password retype
[2026-07-23T18:18:04.937Z] Auto-answering password retype
[2026-07-23T18:18:05.041Z] Auto-answering password retype
[2026-07-23T18:18:05.145Z] Auto-answering password retype
[2026-07-23T18:18:05.248Z] Auto-answering password retype
[2026-07-23T18:18:05.352Z] Auto-answering password retype
[2026-07-23T18:18:05.456Z] Auto-answering password retype
[2026-07-23T18:18:05.560Z] Auto-answering password retype
[2026-07-23T18:18:05.663Z] Auto-answering password retype
[2026-07-23T18:18:05.767Z] Auto-answering password retype
[2026-07-23T18:18:05.871Z] Auto-answering password retype
[2026-07-23T18:18:05.975Z] Auto-answering password retype
[2026-07-23T18:18:06.079Z] Auto-answering password retype
[2026-07-23T18:18:06.182Z] Auto-answering password retype
[2026-07-23T18:18:06.286Z] Auto-answering password retype
[2026-07-23T18:18:06.390Z] Auto-answering password retype
[2026-07-23T18:18:06.494Z] Auto-answering password retype
[2026-07-23T18:18:06.597Z] Auto-answering password retype
[2026-07-23T18:18:06.701Z] Auto-answering password retype
[2026-07-23T18:18:06.805Z] Auto-answering password retype
[2026-07-23T18:18:06.909Z] Auto-answering password retype
[2026-07-23T18:18:07.012Z] Auto-answering password retype
[2026-07-23T18:18:07.116Z] Auto-answering password retype
[2026-07-23T18:18:07.221Z] Auto-answering password retype
[2026-07-23T18:18:07.324Z] Auto-answering password retype
[2026-07-23T18:18:07.427Z] Auto-answering password retype
[2026-07-23T18:18:07.531Z] Auto-answering password retype
[2026-07-23T18:18:07.635Z] Auto-answering password retype
[2026-07-23T18:18:07.739Z] Auto-answering password retype
[2026-07-23T18:18:07.843Z] Auto-answering password retype
[2026-07-23T18:18:07.946Z] Auto-answering password retype
[2026-07-23T18:18:08.050Z] Auto-answering password retype
[2026-07-23T18:18:08.154Z] Auto-answering password retype
[2026-07-23T18:18:08.257Z] Auto-answering password retype
[2026-07-23T18:18:08.361Z] Auto-answering password retype
[2026-07-23T18:18:08.465Z] Auto-answering password retype
[2026-07-23T18:18:08.569Z] Auto-answering password retype
[2026-07-23T18:18:08.672Z] Auto-answering password retype
[2026-07-23T18:18:08.776Z] Auto-answering password retype
[2026-07-23T18:18:08.880Z] Auto-answering password retype
[2026-07-23T18:18:08.984Z] Auto-answering password retype
[2026-07-23T18:18:09.088Z] Auto-answering password retype
[2026-07-23T18:18:09.194Z] Auto-answering password retype
[2026-07-23T18:18:09.295Z] Auto-answering password retype
[2026-07-23T18:18:09.399Z] Auto-answering password retype
[2026-07-23T18:18:09.502Z] Auto-answering password retype
[2026-07-23T18:18:09.607Z] Auto-answering password retype
[2026-07-23T18:18:09.710Z] Auto-answering password retype
[2026-07-23T18:18:09.816Z] Auto-answering password retype
[2026-07-23T18:18:09.920Z] Auto-answering password retype
[2026-07-23T18:18:10.021Z] Auto-answering password retype
[2026-07-23T18:18:10.125Z] Auto-answering password retype
[2026-07-23T18:18:10.229Z] Auto-answering password retype
[2026-07-23T18:18:10.333Z] Auto-answering password retype
[2026-07-23T18:18:10.437Z] Auto-answering password retype
[2026-07-23T18:18:10.540Z] Auto-answering password retype
[2026-07-23T18:18:10.644Z] Auto-answering password retype
[2026-07-23T18:18:10.748Z] Auto-answering password retype
[2026-07-23T18:18:10.851Z] Auto-answering password retype
[2026-07-23T18:18:10.955Z] Auto-answering password retype
[2026-07-23T18:18:11.059Z] Auto-answering password retype
[2026-07-23T18:18:11.163Z] Auto-answering password retype
[2026-07-23T18:18:11.267Z] Auto-answering password retype
[2026-07-23T18:18:11.370Z] Auto-answering password retype
[2026-07-23T18:18:11.474Z] Auto-answering password retype
[2026-07-23T18:18:11.579Z] Auto-answering password retype
[2026-07-23T18:18:11.682Z] Auto-answering password retype
[2026-07-23T18:18:11.786Z] Auto-answering password retype
[2026-07-23T18:18:11.890Z] Auto-answering password retype
[2026-07-23T18:18:11.993Z] Auto-answering password retype
[2026-07-23T18:18:12.097Z] Auto-answering password retype
[2026-07-23T18:18:12.201Z] Auto-answering password retype
[2026-07-23T18:18:12.305Z] Auto-answering password retype
[2026-07-23T18:18:12.409Z] Auto-answering password retype
[2026-07-23T18:18:12.512Z] Auto-answering password retype
[2026-07-23T18:18:12.616Z] Auto-answering password retype
[2026-07-23T18:18:12.720Z] Auto-answering password retype
[2026-07-23T18:18:12.825Z] Auto-answering password retype
[2026-07-23T18:18:12.928Z] Auto-answering password retype
[2026-07-23T18:18:13.032Z] Auto-answering password retype
[2026-07-23T18:18:13.136Z] Auto-answering password retype
[2026-07-23T18:18:13.239Z] Auto-answering password retype
[2026-07-23T18:18:13.343Z] Auto-answering password retype
[2026-07-23T18:18:13.447Z] Auto-answering password retype
[2026-07-23T18:18:13.551Z] Auto-answering password retype
[2026-07-23T18:18:13.654Z] Auto-answering password retype
[2026-07-23T18:18:13.758Z] Auto-answering password retype
[2026-07-23T18:18:13.862Z] Auto-answering password retype
[2026-07-23T18:18:13.966Z] Auto-answering password retype
[2026-07-23T18:18:14.070Z] Auto-answering password retype
[2026-07-23T18:18:14.174Z] Auto-answering password retype
[2026-07-23T18:18:14.277Z] Auto-answering password retype
[2026-07-23T18:18:14.381Z] Auto-answering password retype
[2026-07-23T18:18:14.485Z] Auto-answering password retype
[2026-07-23T18:18:14.589Z] Auto-answering password retype
[2026-07-23T18:18:14.692Z] Auto-answering password retype
[2026-07-23T18:18:14.796Z] Auto-answering password retype
[2026-07-23T18:18:14.900Z] Auto-answering password retype
[2026-07-23T18:18:15.004Z] Auto-answering password retype
[2026-07-23T18:18:15.108Z] Auto-answering password retype
[2026-07-23T18:18:15.211Z] Auto-answering password retype
[2026-07-23T18:18:15.315Z] Auto-answering password retype
[2026-07-23T18:18:15.419Z] Auto-answering password retype
[2026-07-23T18:18:15.523Z] Auto-answering password retype
[2026-07-23T18:18:15.627Z] Auto-answering password retype
[2026-07-23T18:18:15.730Z] Auto-answering password retype
[2026-07-23T18:18:15.834Z] Auto-answering password retype
[2026-07-23T18:18:15.938Z] Auto-answering password retype
[2026-07-23T18:18:16.042Z] Auto-answering password retype
[2026-07-23T18:18:16.146Z] Auto-answering password retype
[2026-07-23T18:18:16.250Z] Auto-answering password retype
[2026-07-23T18:18:16.353Z] Auto-answering password retype
[2026-07-23T18:18:16.457Z] Auto-answering password retype
[2026-07-23T18:18:16.561Z] Auto-answering password retype
[2026-07-23T18:18:16.665Z] Auto-answering password retype
[2026-07-23T18:18:16.769Z] Auto-answering password retype
[2026-07-23T18:18:16.872Z] Auto-answering password retype
[2026-07-23T18:18:16.976Z] Auto-answering password retype
[2026-07-23T18:18:17.080Z] Auto-answering password retype
[2026-07-23T18:18:17.184Z] Auto-answering password retype
[2026-07-23T18:18:17.288Z] Auto-answering password retype
[2026-07-23T18:18:17.392Z] Auto-answering password retype
[2026-07-23T18:18:17.495Z] Auto-answering password retype
[2026-07-23T18:18:17.599Z] Auto-answering password retype
[2026-07-23T18:18:17.703Z] Auto-answering password retype
[2026-07-23T18:18:17.807Z] Auto-answering password retype
[2026-07-23T18:18:17.910Z] Auto-answering password retype
[2026-07-23T18:18:18.014Z] Auto-answering password retype
[2026-07-23T18:18:18.119Z] Auto-answering password retype
[2026-07-23T18:18:18.222Z] Auto-answering password retype
[2026-07-23T18:18:18.326Z] Auto-answering password retype
[2026-07-23T18:18:18.429Z] Auto-answering password retype
[2026-07-23T18:18:18.533Z] Auto-answering password retype
[2026-07-23T18:18:18.637Z] Auto-answering password retype
[2026-07-23T18:18:18.741Z] Auto-answering password retype
[2026-07-23T18:18:18.845Z] Auto-answering password retype
[2026-07-23T18:18:18.949Z] Auto-answering password retype
[2026-07-23T18:18:19.052Z] Auto-answering password retype
[2026-07-23T18:18:19.156Z] Auto-answering password retype
[2026-07-23T18:18:19.260Z] Auto-answering password retype
[2026-07-23T18:18:19.364Z] Auto-answering password retype
[2026-07-23T18:18:19.468Z] Auto-answering password retype
[2026-07-23T18:18:19.571Z] Auto-answering password retype
[2026-07-23T18:18:19.675Z] Auto-answering password retype
[2026-07-23T18:18:19.779Z] Auto-answering password retype
[2026-07-23T18:18:19.883Z] Auto-answering password retype
[2026-07-23T18:18:19.987Z] Auto-answering password retype
[2026-07-23T18:18:20.090Z] Auto-answering password retype
[2026-07-23T18:18:20.195Z] Auto-answering password retype
[2026-07-23T18:18:20.298Z] Auto-answering password retype
[2026-07-23T18:18:20.402Z] Auto-answering password retype
[2026-07-23T18:18:20.505Z] Auto-answering password retype
[2026-07-23T18:18:20.610Z] Auto-answering password retype
[2026-07-23T18:18:20.713Z] Auto-answering password retype
[2026-07-23T18:18:20.817Z] Auto-answering password retype
[2026-07-23T18:18:20.921Z] Auto-answering password retype
[2026-07-23T18:18:21.025Z] Auto-answering password retype
[2026-07-23T18:18:21.129Z] Auto-answering password retype
[2026-07-23T18:18:21.233Z] Auto-answering password retype
[2026-07-23T18:18:21.336Z] Auto-answering password retype
[2026-07-23T18:18:21.440Z] Auto-answering password retype
[2026-07-23T18:18:21.544Z] Auto-answering password retype
[2026-07-23T18:18:21.648Z] Auto-answering password retype
[2026-07-23T18:18:21.751Z] Auto-answering password retype
[2026-07-23T18:18:21.855Z] Auto-answering password retype
[2026-07-23T18:18:21.959Z] Auto-answering password retype
[2026-07-23T18:18:22.063Z] Auto-answering password retype
[2026-07-23T18:18:22.166Z] Auto-answering password retype
[2026-07-23T18:18:22.270Z] Auto-answering password retype
[2026-07-23T18:18:22.374Z] Auto-answering password retype
[2026-07-23T18:18:22.478Z] Auto-answering password retype
[2026-07-23T18:18:22.582Z] Auto-answering password retype
[2026-07-23T18:18:22.686Z] Auto-answering password retype
[2026-07-23T18:18:22.789Z] Auto-answering password retype
[2026-07-23T18:18:22.893Z] Auto-answering password retype
[2026-07-23T18:18:22.997Z] Auto-answering password retype
[2026-07-23T18:18:23.101Z] Auto-answering password retype
[2026-07-23T18:18:23.204Z] Auto-answering password retype
[2026-07-23T18:18:23.308Z] Auto-answering password retype
[2026-07-23T18:18:23.412Z] Auto-answering password retype
[2026-07-23T18:18:23.516Z] Auto-answering password retype
[2026-07-23T18:18:23.620Z] Auto-answering password retype
[2026-07-23T18:18:23.723Z] Auto-answering password retype
[2026-07-23T18:18:23.827Z] Auto-answering password retype
[2026-07-23T18:18:23.931Z] Auto-answering password retype
[2026-07-23T18:18:24.035Z] Auto-answering password retype
[2026-07-23T18:18:24.139Z] Auto-answering password retype
[2026-07-23T18:18:24.242Z] Auto-answering password retype
[2026-07-23T18:18:24.346Z] Auto-answering password retype
[2026-07-23T18:18:24.503Z] Auto-answering password retype
[2026-07-23T18:18:24.554Z] Auto-answering password retype
[2026-07-23T18:18:24.658Z] Auto-answering password retype
[2026-07-23T18:18:24.762Z] Auto-answering password retype
[2026-07-23T18:18:24.865Z] Auto-answering password retype
[2026-07-23T18:18:24.969Z] Auto-answering password retype
[2026-07-23T18:18:25.073Z] Auto-answering password retype
[2026-07-23T18:18:25.176Z] Auto-answering password retype
[2026-07-23T18:18:25.280Z] Auto-answering password retype
[2026-07-23T18:18:25.384Z] Auto-answering password retype
[2026-07-23T18:18:25.488Z] Auto-answering password retype
[2026-07-23T18:18:25.592Z] Auto-answering password retype
[2026-07-23T18:18:25.696Z] Auto-answering password retype
[2026-07-23T18:18:25.799Z] Auto-answering password retype
[2026-07-23T18:18:25.903Z] Auto-answering password retype
[2026-07-23T18:18:26.007Z] Auto-answering password retype
[2026-07-23T18:18:26.117Z] Auto-answering password retype
[2026-07-23T18:18:26.215Z] Auto-answering password retype
[2026-07-23T18:18:26.319Z] Auto-answering password retype
[2026-07-23T18:18:26.422Z] Auto-answering password retype
[2026-07-23T18:18:26.526Z] Auto-answering password retype
[2026-07-23T18:18:26.630Z] Auto-answering password retype
[2026-07-23T18:18:26.734Z] Auto-answering password retype
[2026-07-23T18:18:26.837Z] Auto-answering password retype
[2026-07-23T18:18:26.942Z] Auto-answering password retype
[2026-07-23T18:18:27.045Z] Auto-answering password retype
[2026-07-23T18:18:27.200Z] Auto-answering password retype
[2026-07-23T18:18:27.253Z] Auto-answering password retype
[2026-07-23T18:18:27.357Z] Auto-answering password retype
[2026-07-23T18:18:27.460Z] Auto-answering password retype
[2026-07-23T18:18:27.564Z] Auto-answering password retype
[2026-07-23T18:18:27.668Z] Auto-answering password retype
[2026-07-23T18:18:27.772Z] Auto-answering password retype
[2026-07-23T18:18:27.876Z] Auto-answering password retype
[2026-07-23T18:18:27.979Z] Auto-answering password retype
[2026-07-23T18:18:28.083Z] Auto-answering password retype
[2026-07-23T18:18:28.187Z] Auto-answering password retype
[2026-07-23T18:18:28.290Z] Auto-answering password retype
[2026-07-23T18:18:28.394Z] Auto-answering password retype
[2026-07-23T18:18:28.498Z] Auto-answering password retype
[2026-07-23T18:18:28.602Z] Auto-answering password retype
[2026-07-23T18:18:28.705Z] Auto-answering password retype
[2026-07-23T18:18:28.809Z] Auto-answering password retype
[2026-07-23T18:18:28.817Z] Auto-answering password retype
[2026-07-23T18:18:28.921Z] Auto-answering password retype
[2026-07-23T18:18:29.025Z] Auto-answering password retype
[2026-07-23T18:18:29.082Z] Auto-answering password retype
[2026-07-23T18:18:29.185Z] Auto-answering password retype
[2026-07-23T18:18:29.289Z] Auto-answering password retype
[2026-07-23T18:18:29.393Z] Auto-answering password retype
[2026-07-23T18:18:29.497Z] Auto-answering password retype
[2026-07-23T18:18:29.601Z] Auto-answering password retype
[2026-07-23T18:18:29.704Z] Auto-answering password retype
[2026-07-23T18:18:29.808Z] Auto-answering password retype
[2026-07-23T18:18:29.912Z] Auto-answering password retype
[2026-07-23T18:18:30.015Z] Auto-answering password retype
[2026-07-23T18:18:30.119Z] Auto-answering password retype
[2026-07-23T18:18:30.223Z] Auto-answering password retype
[2026-07-23T18:18:30.327Z] Auto-answering password retype
[2026-07-23T18:18:30.431Z] Auto-answering password retype
[2026-07-23T18:18:30.535Z] Auto-answering password retype
[2026-07-23T18:18:30.638Z] Auto-answering password retype
[2026-07-23T18:18:30.742Z] Auto-answering password retype
[2026-07-23T18:18:30.846Z] Auto-answering password retype
[2026-07-23T18:18:30.949Z] Auto-answering password retype
[2026-07-23T18:18:31.053Z] Auto-answering password retype
[2026-07-23T18:18:31.156Z] Auto-answering password retype
[2026-07-23T18:18:31.261Z] Auto-answering password retype
[2026-07-23T18:18:31.364Z] Auto-answering password retype
[2026-07-23T18:18:31.468Z] Auto-answering password retype
[2026-07-23T18:18:31.572Z] Auto-answering password retype
[2026-07-23T18:18:31.675Z] Auto-answering password retype
[2026-07-23T18:18:31.784Z] Auto-answering password retype
[2026-07-23T18:18:31.883Z] Auto-answering password retype
[2026-07-23T18:18:31.987Z] Auto-answering password retype
[2026-07-23T18:18:32.091Z] Auto-answering password retype
[2026-07-23T18:18:32.194Z] Auto-answering password retype
[2026-07-23T18:18:32.298Z] Auto-answering password retype
[2026-07-23T18:18:32.402Z] Auto-answering password retype
[2026-07-23T18:18:32.505Z] Auto-answering password retype
[2026-07-23T18:18:32.609Z] Auto-answering password retype
