[2026-07-23T03:39:07.598Z] MUD daemon started, listening on localhost:9999
[2026-07-23T03:39:07.604Z] CLI server listening on localhost:9999
[2026-07-23T03:39:09.834Z] Connected to MUD server
[2026-07-23T03:39:10.838Z] Sending character name: dummy
[2026-07-23T03:39:12.350Z] Sending confirmation Y
[2026-07-23T03:41:33.741Z] Auto-answering password retype
[2026-07-23T03:41:33.840Z] Auto-answering password retype
[2026-07-23T03:41:33.940Z] Auto-answering password retype
[2026-07-23T03:41:34.041Z] Auto-answering password retype
[2026-07-23T03:41:34.140Z] Auto-answering password retype
[2026-07-23T03:41:34.241Z] Auto-answering password retype
[2026-07-23T03:41:34.340Z] Auto-answering password retype
[2026-07-23T03:41:34.440Z] Auto-answering password retype
[2026-07-23T03:41:34.541Z] Auto-answering password retype
[2026-07-23T03:41:34.641Z] Auto-answering password retype
[2026-07-23T03:41:34.740Z] Auto-answering password retype
[2026-07-23T03:41:34.840Z] Auto-answering password retype
[2026-07-23T03:41:34.940Z] Auto-answering password retype
[2026-07-23T03:41:35.040Z] Auto-answering password retype
[2026-07-23T03:41:35.140Z] Auto-answering password retype
[2026-07-23T03:41:35.240Z] Auto-answering password retype
[2026-07-23T03:41:35.340Z] Auto-answering password retype
[2026-07-23T03:41:35.440Z] Auto-answering password retype
[2026-07-23T03:41:35.540Z] Auto-answering password retype
[2026-07-23T03:41:35.640Z] Auto-answering password retype
[2026-07-23T03:41:35.740Z] Auto-answering password retype
[2026-07-23T03:41:35.840Z] Auto-answering password retype
[2026-07-23T03:41:35.940Z] Auto-answering password retype
[2026-07-23T03:41:36.040Z] Auto-answering password retype
[2026-07-23T03:41:36.140Z] Auto-answering password retype
[2026-07-23T03:41:36.240Z] Auto-answering password retype
[2026-07-23T03:41:36.340Z] Auto-answering password retype
[2026-07-23T03:41:36.440Z] Auto-answering password retype
[2026-07-23T03:41:36.540Z] Auto-answering password retype
[2026-07-23T03:41:36.640Z] Auto-answering password retype
[2026-07-23T03:41:36.740Z] Auto-answering password retype
[2026-07-23T03:41:36.840Z] Auto-answering password retype
[2026-07-23T03:41:36.940Z] Auto-answering password retype
[2026-07-23T03:41:37.040Z] Auto-answering password retype
[2026-07-23T03:41:37.140Z] Auto-answering password retype
[2026-07-23T03:41:37.240Z] Auto-answering password retype
[2026-07-23T03:41:37.340Z] Auto-answering password retype
[2026-07-23T03:41:37.440Z] Auto-answering password retype
[2026-07-23T03:41:37.540Z] Auto-answering password retype
[2026-07-23T03:41:37.640Z] Auto-answering password retype
[2026-07-23T03:41:37.740Z] Auto-answering password retype
[2026-07-23T03:41:37.840Z] Auto-answering password retype
[2026-07-23T03:41:37.940Z] Auto-answering password retype
[2026-07-23T03:41:38.040Z] Auto-answering password retype
[2026-07-23T03:41:38.140Z] Auto-answering password retype
[2026-07-23T03:41:38.239Z] Auto-answering password retype
[2026-07-23T03:41:38.340Z] Auto-answering password retype
[2026-07-23T03:41:38.440Z] Auto-answering password retype
[2026-07-23T03:41:38.540Z] Auto-answering password retype
[2026-07-23T03:41:38.640Z] Auto-answering password retype
[2026-07-23T03:41:38.739Z] Auto-answering password retype
[2026-07-23T03:41:38.840Z] Auto-answering password retype
[2026-07-23T03:41:38.939Z] Auto-answering password retype
[2026-07-23T03:41:39.040Z] Auto-answering password retype
[2026-07-23T03:41:39.139Z] Auto-answering password retype
[2026-07-23T03:41:39.239Z] Auto-answering password retype
[2026-07-23T03:41:39.339Z] Auto-answering password retype
[2026-07-23T03:41:39.439Z] Auto-answering password retype
[2026-07-23T03:41:39.539Z] Auto-answering password retype
[2026-07-23T03:41:39.639Z] Auto-answering password retype
[2026-07-23T03:41:39.739Z] Auto-answering password retype
[2026-07-23T03:41:39.839Z] Auto-answering password retype
[2026-07-23T03:41:39.939Z] Auto-answering password retype
[2026-07-23T03:41:40.039Z] Auto-answering password retype
[2026-07-23T03:41:40.139Z] Auto-answering password retype
[2026-07-23T03:41:40.239Z] Auto-answering password retype
[2026-07-23T03:41:40.339Z] Auto-answering password retype
[2026-07-23T03:41:40.439Z] Auto-answering password retype
[2026-07-23T03:41:40.539Z] Auto-answering password retype
[2026-07-23T03:41:40.639Z] Auto-answering password retype
[2026-07-23T03:41:40.739Z] Auto-answering password retype
[2026-07-23T03:41:40.839Z] Auto-answering password retype
[2026-07-23T03:41:40.939Z] Auto-answering password retype
[2026-07-23T03:41:41.039Z] Auto-answering password retype
[2026-07-23T03:41:41.139Z] Auto-answering password retype
[2026-07-23T03:41:41.239Z] Auto-answering password retype
[2026-07-23T03:41:41.339Z] Auto-answering password retype
[2026-07-23T03:41:41.439Z] Auto-answering password retype
[2026-07-23T03:41:41.539Z] Auto-answering password retype
[2026-07-23T03:41:41.639Z] Auto-answering password retype
[2026-07-23T03:41:41.739Z] Auto-answering password retype
[2026-07-23T03:41:41.839Z] Auto-answering password retype
[2026-07-23T03:41:41.939Z] Auto-answering password retype
[2026-07-23T03:41:42.039Z] Auto-answering password retype
[2026-07-23T03:41:42.139Z] Auto-answering password retype
[2026-07-23T03:41:42.238Z] Auto-answering password retype
[2026-07-23T03:41:42.339Z] Auto-answering password retype
[2026-07-23T03:41:42.439Z] Auto-answering password retype
[2026-07-23T03:41:42.538Z] Auto-answering password retype
[2026-07-23T03:41:42.638Z] Auto-answering password retype
[2026-07-23T03:41:42.738Z] Auto-answering password retype
[2026-07-23T03:41:42.838Z] Auto-answering password retype
[2026-07-23T03:41:42.939Z] Auto-answering password retype
[2026-07-23T03:41:43.039Z] Auto-answering password retype
[2026-07-23T03:41:43.138Z] Auto-answering password retype
[2026-07-23T03:41:43.238Z] Auto-answering password retype
[2026-07-23T03:41:43.338Z] Auto-answering password retype
[2026-07-23T03:41:43.438Z] Auto-answering password retype
[2026-07-23T03:41:43.538Z] Auto-answering password retype
[2026-07-23T03:41:43.638Z] Auto-answering password retype
[2026-07-23T03:41:43.738Z] Auto-answering password retype
[2026-07-23T03:41:43.838Z] Auto-answering password retype
[2026-07-23T03:41:43.938Z] Auto-answering password retype
[2026-07-23T03:41:44.038Z] Auto-answering password retype
[2026-07-23T03:41:44.138Z] Auto-answering password retype
[2026-07-23T03:41:44.238Z] Auto-answering password retype
[2026-07-23T03:41:44.338Z] Auto-answering password retype
[2026-07-23T03:41:44.438Z] Auto-answering password retype
[2026-07-23T03:41:44.538Z] Auto-answering password retype
[2026-07-23T03:41:44.638Z] Auto-answering password retype
[2026-07-23T03:41:44.738Z] Auto-answering password retype
[2026-07-23T03:41:44.838Z] Auto-answering password retype
[2026-07-23T03:41:44.938Z] Auto-answering password retype
[2026-07-23T03:41:45.038Z] Auto-answering password retype
[2026-07-23T03:41:45.138Z] Auto-answering password retype
[2026-07-23T03:41:45.238Z] Auto-answering password retype
[2026-07-23T03:41:45.338Z] Auto-answering password retype
[2026-07-23T03:41:45.438Z] Auto-answering password retype
[2026-07-23T03:41:45.538Z] Auto-answering password retype
[2026-07-23T03:41:45.638Z] Auto-answering password retype
[2026-07-23T03:41:45.738Z] Auto-answering password retype
[2026-07-23T03:41:45.838Z] Auto-answering password retype
[2026-07-23T03:41:45.938Z] Auto-answering password retype
[2026-07-23T03:41:46.037Z] Auto-answering password retype
[2026-07-23T03:41:46.138Z] Auto-answering password retype
[2026-07-23T03:41:46.238Z] Auto-answering password retype
[2026-07-23T03:41:46.337Z] Auto-answering password retype
[2026-07-23T03:41:46.438Z] Auto-answering password retype
[2026-07-23T03:41:46.537Z] Auto-answering password retype
[2026-07-23T03:41:46.637Z] Auto-answering password retype
[2026-07-23T03:41:46.737Z] Auto-answering password retype
[2026-07-23T03:41:46.837Z] Auto-answering password retype
[2026-07-23T03:41:46.937Z] Auto-answering password retype
[2026-07-23T03:41:47.037Z] Auto-answering password retype
[2026-07-23T03:41:47.137Z] Auto-answering password retype
[2026-07-23T03:41:47.237Z] Auto-answering password retype
[2026-07-23T03:41:47.337Z] Auto-answering password retype
[2026-07-23T03:41:47.437Z] Auto-answering password retype
[2026-07-23T03:41:47.537Z] Auto-answering password retype
[2026-07-23T03:41:47.637Z] Auto-answering password retype
[2026-07-23T03:41:47.737Z] Auto-answering password retype
[2026-07-23T03:41:47.837Z] Auto-answering password retype
[2026-07-23T03:41:47.937Z] Auto-answering password retype
[2026-07-23T03:41:48.037Z] Auto-answering password retype
[2026-07-23T03:41:48.137Z] Auto-answering password retype
[2026-07-23T03:41:48.237Z] Auto-answering password retype
[2026-07-23T03:41:48.337Z] Auto-answering password retype
[2026-07-23T03:41:48.437Z] Auto-answering password retype
[2026-07-23T03:41:48.537Z] Auto-answering password retype
[2026-07-23T03:41:48.637Z] Auto-answering password retype
[2026-07-23T03:41:48.737Z] Auto-answering password retype
[2026-07-23T03:41:48.837Z] Auto-answering password retype
[2026-07-23T03:41:48.937Z] Auto-answering password retype
[2026-07-23T03:41:49.037Z] Auto-answering password retype
[2026-07-23T03:41:49.137Z] Auto-answering password retype
[2026-07-23T03:41:49.236Z] Auto-answering password retype
[2026-07-23T03:41:49.337Z] Auto-answering password retype
[2026-07-23T03:41:49.437Z] Auto-answering password retype
[2026-07-23T03:41:49.537Z] Auto-answering password retype
[2026-07-23T03:41:49.637Z] Auto-answering password retype
[2026-07-23T03:41:49.737Z] Auto-answering password retype
[2026-07-23T03:41:49.837Z] Auto-answering password retype
[2026-07-23T03:41:49.936Z] Auto-answering password retype
[2026-07-23T03:41:50.036Z] Auto-answering password retype
[2026-07-23T03:41:50.136Z] Auto-answering password retype
[2026-07-23T03:41:50.236Z] Auto-answering password retype
[2026-07-23T03:41:50.336Z] Auto-answering password retype
[2026-07-23T03:41:50.436Z] Auto-answering password retype
[2026-07-23T03:41:50.536Z] Auto-answering password retype
[2026-07-23T03:41:50.637Z] Auto-answering password retype
[2026-07-23T03:41:50.736Z] Auto-answering password retype
[2026-07-23T03:41:50.836Z] Auto-answering password retype
[2026-07-23T03:41:50.936Z] Auto-answering password retype
[2026-07-23T03:41:51.036Z] Auto-answering password retype
[2026-07-23T03:41:51.136Z] Auto-answering password retype
[2026-07-23T03:41:51.236Z] Auto-answering password retype
[2026-07-23T03:41:51.336Z] Auto-answering password retype
[2026-07-23T03:41:51.436Z] Auto-answering password retype
[2026-07-23T03:41:51.536Z] Auto-answering password retype
[2026-07-23T03:41:51.636Z] Auto-answering password retype
[2026-07-23T03:41:51.736Z] Auto-answering password retype
[2026-07-23T03:41:51.836Z] Auto-answering password retype
[2026-07-23T03:41:51.936Z] Auto-answering password retype
[2026-07-23T03:41:52.036Z] Auto-answering password retype
[2026-07-23T03:41:52.136Z] Auto-answering password retype
[2026-07-23T03:41:52.236Z] Auto-answering password retype
[2026-07-23T03:41:52.336Z] Auto-answering password retype
[2026-07-23T03:41:52.436Z] Auto-answering password retype
[2026-07-23T03:41:52.539Z] Auto-answering password retype
[2026-07-23T03:41:52.639Z] Auto-answering password retype
[2026-07-23T03:41:52.739Z] Auto-answering password retype
[2026-07-23T03:41:52.839Z] Auto-answering password retype
[2026-07-23T03:41:52.940Z] Auto-answering password retype
[2026-07-23T03:41:53.039Z] Auto-answering password retype
[2026-07-23T03:41:53.139Z] Auto-answering password retype
[2026-07-23T03:41:53.239Z] Auto-answering password retype
[2026-07-23T03:41:53.340Z] Auto-answering password retype
[2026-07-23T03:41:53.440Z] Auto-answering password retype
[2026-07-23T03:41:53.539Z] Auto-answering password retype
[2026-07-23T03:41:53.639Z] Auto-answering password retype
[2026-07-23T03:41:53.739Z] Auto-answering password retype
[2026-07-23T03:41:53.840Z] Auto-answering password retype
[2026-07-23T03:41:53.939Z] Auto-answering password retype
[2026-07-23T03:41:54.039Z] Auto-answering password retype
[2026-07-23T03:41:54.140Z] Auto-answering password retype
[2026-07-23T03:41:54.239Z] Auto-answering password retype
[2026-07-23T03:41:54.339Z] Auto-answering password retype
[2026-07-23T03:41:54.439Z] Auto-answering password retype
[2026-07-23T03:41:54.540Z] Auto-answering password retype
[2026-07-23T03:41:54.639Z] Auto-answering password retype
[2026-07-23T03:41:54.739Z] Auto-answering password retype
[2026-07-23T03:41:54.839Z] Auto-answering password retype
[2026-07-23T03:41:54.940Z] Auto-answering password retype
[2026-07-23T03:41:55.040Z] Auto-answering password retype
[2026-07-23T03:41:55.140Z] Auto-answering password retype
[2026-07-23T03:41:55.240Z] Auto-answering password retype
[2026-07-23T03:41:55.340Z] Auto-answering password retype
[2026-07-23T03:41:55.440Z] Auto-answering password retype
[2026-07-23T03:41:55.540Z] Auto-answering password retype
[2026-07-23T03:41:55.640Z] Auto-answering password retype
[2026-07-23T03:41:55.740Z] Auto-answering password retype
[2026-07-23T03:41:55.840Z] Auto-answering password retype
[2026-07-23T03:41:55.939Z] Auto-answering password retype
[2026-07-23T03:41:56.040Z] Auto-answering password retype
[2026-07-23T03:41:56.140Z] Auto-answering password retype
[2026-07-23T03:41:56.239Z] Auto-answering password retype
[2026-07-23T03:41:56.340Z] Auto-answering password retype
[2026-07-23T03:41:56.440Z] Auto-answering password retype
[2026-07-23T03:41:56.540Z] Auto-answering password retype
[2026-07-23T03:41:56.640Z] Auto-answering password retype
[2026-07-23T03:41:56.740Z] Auto-answering password retype
[2026-07-23T03:41:56.840Z] Auto-answering password retype
[2026-07-23T03:41:56.940Z] Auto-answering password retype
[2026-07-23T03:41:57.040Z] Auto-answering password retype
[2026-07-23T03:41:57.140Z] Auto-answering password retype
[2026-07-23T03:41:57.240Z] Auto-answering password retype
[2026-07-23T03:41:57.340Z] Auto-answering password retype
[2026-07-23T03:41:57.440Z] Auto-answering password retype
[2026-07-23T03:41:57.540Z] Auto-answering password retype
[2026-07-23T03:41:57.640Z] Auto-answering password retype
[2026-07-23T03:41:57.740Z] Auto-answering password retype
[2026-07-23T03:41:57.840Z] Auto-answering password retype
[2026-07-23T03:41:57.940Z] Auto-answering password retype
[2026-07-23T03:41:58.040Z] Auto-answering password retype
[2026-07-23T03:41:58.140Z] Auto-answering password retype
[2026-07-23T03:41:58.240Z] Auto-answering password retype
[2026-07-23T03:41:58.340Z] Auto-answering password retype
[2026-07-23T03:41:58.440Z] Auto-answering password retype
[2026-07-23T03:41:58.540Z] Auto-answering password retype
[2026-07-23T03:41:58.640Z] Auto-answering password retype
[2026-07-23T03:41:58.740Z] Auto-answering password retype
[2026-07-23T03:41:58.840Z] Auto-answering password retype
[2026-07-23T03:41:58.940Z] Auto-answering password retype
[2026-07-23T03:41:59.040Z] Auto-answering password retype
[2026-07-23T03:41:59.140Z] Auto-answering password retype
[2026-07-23T03:41:59.239Z] Auto-answering password retype
[2026-07-23T03:41:59.340Z] Auto-answering password retype
[2026-07-23T03:41:59.440Z] Auto-answering password retype
[2026-07-23T03:41:59.540Z] Auto-answering password retype
[2026-07-23T03:41:59.640Z] Auto-answering password retype
[2026-07-23T03:41:59.740Z] Auto-answering password retype
[2026-07-23T03:41:59.840Z] Auto-answering password retype
[2026-07-23T03:41:59.940Z] Auto-answering password retype
[2026-07-23T03:42:00.040Z] Auto-answering password retype
[2026-07-23T03:42:00.140Z] Auto-answering password retype
[2026-07-23T03:42:00.240Z] Auto-answering password retype
[2026-07-23T03:42:00.340Z] Auto-answering password retype
[2026-07-23T03:42:00.440Z] Auto-answering password retype
[2026-07-23T03:42:00.540Z] Auto-answering password retype
[2026-07-23T03:42:00.640Z] Auto-answering password retype
[2026-07-23T03:42:00.740Z] Auto-answering password retype
[2026-07-23T03:42:00.840Z] Auto-answering password retype
[2026-07-23T03:42:00.940Z] Auto-answering password retype
[2026-07-23T03:42:01.040Z] Auto-answering password retype
[2026-07-23T03:42:01.139Z] Auto-answering password retype
[2026-07-23T03:42:01.239Z] Auto-answering password retype
[2026-07-23T03:42:01.339Z] Auto-answering password retype
[2026-07-23T03:42:01.439Z] Auto-answering password retype
[2026-07-23T03:42:01.539Z] Auto-answering password retype
[2026-07-23T03:42:01.639Z] Auto-answering password retype
[2026-07-23T03:42:01.739Z] Auto-answering password retype
[2026-07-23T03:42:01.839Z] Auto-answering password retype
